dataset,pair,model,metric,segment_id,score
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,218,0.7126616835594177
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,219,0.6092550158500671
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,220,0.9392881989479064
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,221,0.9511852860450744
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,222,0.8186841607093811
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,223,0.3017903864383697
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,224,0.9051511287689208
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,225,0.7447509169578552
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,226,0.8214820623397827
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,227,0.7546153664588928
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,228,0.9913776516914368
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,229,0.9015969634056092
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,230,0.9934048056602478
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,231,0.9682443737983704
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,232,0.9517167210578918
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,233,0.9744371175765992
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,234,0.7797442078590393
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,235,0.8023538589477539
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,236,0.8611769080162048
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,237,0.8758897185325623
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,238,0.8234113454818726
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,239,0.8202068209648132
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,240,0.9146276116371156
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,241,0.6689671874046326
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,242,0.7432405352592468
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,243,0.8188103437423706
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,244,0.7986553311347961
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,245,0.7442366480827332
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,246,0.7520946264266968
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,247,0.7613377571105957
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,248,0.6848465800285339
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,249,0.8999657034873962
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,250,0.8293471336364746
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,251,0.6860111355781555
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,252,0.6926586031913757
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,253,0.62088543176651
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,254,0.9815079569816588
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,255,0.8504301309585571
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,256,0.6309776306152344
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,258,0.8484732508659363
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,259,0.926702082157135
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,260,0.886957585811615
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,261,0.8344729542732239
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,263,0.778205156326294
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,264,0.9355379343032836
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,266,0.6538448333740234
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,268,0.6628742814064026
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,269,0.8823359608650208
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,270,0.6271550059318542
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,271,0.9451108574867249
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,272,0.8755705952644348
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,273,0.9649389386177064
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,274,0.8588961958885193
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,275,0.9871906638145448
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,276,0.8727135062217712
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,277,0.8802005052566528
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,278,0.9363972544670104
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,279,0.8347707390785217
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,280,0.9434316754341124
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,281,0.7864972949028015
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,282,0.758377730846405
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,283,0.6555711030960083
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,284,0.6227050423622131
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,285,0.8356521725654602
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,286,0.9364203214645386
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,287,0.8444522023200989
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,289,0.9373461604118348
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,290,0.7668725252151489
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,291,0.8993228077888489
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,292,0.5706191062927246
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,294,0.9525259137153624
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,295,0.7591171860694885
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,296,0.9775018095970154
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,297,0.943985402584076
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,298,0.8115115165710449
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,299,0.9663224816322328
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,300,0.9054855704307556
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,301,0.881916344165802
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,302,0.808785617351532
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,303,0.7199726104736328
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,304,0.95814710855484
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,305,0.8566713333129883
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,306,0.7455529570579529
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,307,0.8423532843589783
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,308,0.9119861721992492
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,310,0.8736028075218201
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,311,0.8092081546783447
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,313,0.6907534003257751
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,314,0.7559409141540527
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,315,0.3864310085773468
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,316,0.8304098844528198
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,317,0.9472410678863524
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,318,0.9748108983039856
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,319,0.8619562983512878
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,320,0.7252249717712402
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,321,0.8398426175117493
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,322,0.872847855091095
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,323,0.8036021590232849
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,324,0.8721065521240234
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,325,0.937524676322937
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,326,0.8396642804145813
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,327,0.9062314629554749
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,328,0.9131192564964294
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,329,0.8549559712409973
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,330,0.8898621201515198
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,331,0.967028558254242
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,332,0.8580794930458069
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,333,0.6710746884346008
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,334,0.720615565776825
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,335,0.6446977257728577
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,336,0.90499609708786
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,337,0.9832004904747008
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,338,0.9113324284553528
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,339,0.7130290269851685
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,340,0.8122825622558594
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,341,0.9526464343070984
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,342,0.6023997068405151
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,343,0.8757731914520264
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,344,0.9015406966209412
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,345,0.7415354251861572
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,346,0.9849146008491516
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,347,0.8469216227531433
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,348,0.7772955894470215
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,349,0.8988457918167114
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,350,0.976629912853241
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,351,0.801121175289154
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,352,0.9056453704833984
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,353,0.8919340968132019
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,354,0.7509565353393555
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,355,0.8030634522438049
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,356,0.9107141494750975
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,357,0.911937654018402
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,358,0.8496528267860413
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,359,0.8603947162628174
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,360,0.8914328813552856
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,361,0.8645505905151367
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,362,0.9505656361579896
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,363,0.6108658313751221
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,364,0.7273808121681213
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,365,0.8704184889793396
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,366,0.5969361662864685
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,367,0.9225707650184632
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,368,0.92662513256073
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,369,0.9117531180381776
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,370,0.965567946434021
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,371,0.9028754830360411
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,372,0.9252210855484008
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,373,0.9244553446769714
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,374,0.5257989764213562
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,375,0.8711976408958435
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,376,0.6988237500190735
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,377,0.8560299873352051
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,378,0.7156611084938049
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,379,0.8592423796653748
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,380,0.7281061410903931
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,381,0.852431058883667
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,382,0.7297289967536926
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,383,0.6475123763084412
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,384,0.9254502058029176
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,385,0.7623699307441711
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,386,0.8903457522392273
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,388,0.9286105036735536
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,389,0.8368446230888367
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,390,0.6685245633125305
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,391,0.8618587255477905
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,392,0.9332100749015808
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,393,0.7577947974205017
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,394,0.9100383520126344
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,395,0.9571287035942078
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,396,0.8867763876914978
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,397,0.847751796245575
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,398,0.83769291639328
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,399,0.8589767813682556
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,400,0.77021324634552
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,401,0.7731755971908569
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,402,0.6865707635879517
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,403,0.8093939423561096
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,404,0.784345805644989
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,406,0.9165671467781068
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,407,0.9261598587036132
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,408,0.9732600450515748
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,409,0.8444415330886841
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,410,0.8514495491981506
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,411,0.7373647689819336
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,412,0.7852017879486084
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,413,0.8780112266540527
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,414,0.9041268229484558
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,415,0.8538424968719482
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,416,0.8589805364608765
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,417,0.6797865033149719
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,418,0.8233980536460876
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,419,0.7495130896568298
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,420,0.8518094420433044
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,421,0.8365193605422974
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,422,0.9014431834220886
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,423,0.6157844066619873
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,424,0.8187533020973206
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,425,0.8003341555595398
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,427,0.9865363240242004
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,428,0.8858177065849304
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,429,0.9213348031044006
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,430,0.8352522850036621
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,431,0.9460052847862244
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,432,0.946552276611328
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,433,0.9212947487831116
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,434,0.9351604580879213
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,437,0.8878408074378967
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,439,0.8546653389930725
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,440,0.8689557313919067
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,441,0.9162325263023376
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,442,0.8651346564292908
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,443,0.8535690903663635
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,444,0.9283114671707152
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,446,0.9014354348182678
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,448,0.8555776476860046
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,450,0.7520245313644409
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,452,0.7216950058937073
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,453,0.6664193272590637
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,454,0.8555313944816589
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,455,0.711404025554657
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,456,0.7355539202690125
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,457,0.8625342845916748
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,458,0.92297101020813
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,459,0.7694252729415894
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,460,0.7704638242721558
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,461,0.8170602321624756
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,462,0.8855236172676086
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,463,0.8532946705818176
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,464,0.7745999693870544
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,465,0.7080215811729431
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,466,0.8587662577629089
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,467,0.7789466381072998
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,468,0.8800467848777771
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,469,0.8696327805519104
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,470,0.9198788404464722
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,471,0.8948432803153992
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,472,0.715045690536499
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,473,0.8140876889228821
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,475,0.8648050427436829
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,476,0.8744361996650696
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,477,0.7125835418701172
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,478,0.9157178997993468
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,479,0.8820273280143738
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,480,0.8187999725341797
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,481,0.8297844529151917
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,482,0.5942400097846985
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,483,0.8489555716514587
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,484,0.9803046584129332
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,485,0.8464797139167786
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,486,0.4653026163578033
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,487,0.7154000401496887
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,488,0.7356588244438171
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,489,0.9245983958244324
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,490,0.8142440915107727
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,491,0.8644693493843079
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,492,0.7781447768211365
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,493,0.6898526549339294
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,494,0.8599396347999573
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,495,0.9166764616966248
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,496,0.9065011143684388
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,497,0.7276130318641663
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,498,0.9281691908836364
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,499,0.8839831948280334
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,500,0.9800626635551452
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,501,0.8673626184463501
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,502,0.8133403062820435
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,503,0.8115190267562866
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,505,0.8233174681663513
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,506,0.8322934508323669
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,507,0.8361868262290955
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,508,0.8884690403938293
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,509,0.8775407671928406
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,510,0.9068627953529358
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,511,0.7923930883407593
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,512,0.9082657694816588
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,513,0.993888795375824
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,514,0.8262423872947693
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,515,0.993888795375824
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,516,0.8047679662704468
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,517,0.7644481658935547
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,518,0.856041669845581
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,519,0.8034558892250061
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,520,0.9130411744117736
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,521,0.8148744702339172
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,522,0.7238059043884277
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,523,0.8798937797546387
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,524,0.6206345558166504
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,525,0.8094380497932434
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,526,0.8745971322059631
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,527,0.8866003155708313
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,528,0.811953604221344
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,529,0.8300784826278687
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,530,0.9130103588104248
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,531,0.8008264899253845
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,533,0.7877796292304993
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,534,0.9153844118118286
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,535,0.920348823070526
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,536,0.9368441700935364
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,537,0.8840388655662537
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,538,0.7972458600997925
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,539,0.8588359355926514
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,540,0.903548300266266
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,541,0.8823438286781311
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,542,0.9163856506347656
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,543,0.6518359780311584
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,544,0.6468636393547058
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,546,0.9757253527641296
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,547,0.8770871758460999
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,548,0.8067463040351868
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,549,0.8993444442749023
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,550,0.8578519225120544
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,551,0.8948840498924255
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,552,0.9133902192115784
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,553,0.8546547293663025
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,554,0.8740351796150208
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,555,0.9705129861831664
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,556,0.8141732811927795
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,557,0.752949059009552
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,558,0.9659608006477356
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,559,0.8427383303642273
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,560,0.8962389826774597
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,561,0.8162190318107605
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,562,0.6055353283882141
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,563,0.9670859575271606
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,564,0.9790022373199464
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,565,0.8352414965629578
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,566,0.4963826835155487
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,567,0.8022155165672302
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,568,0.711587131023407
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,569,0.7001693844795227
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,570,0.7229295372962952
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,571,0.8506647944450378
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,572,0.7955476641654968
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,573,0.8804479837417603
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,574,0.9422266483306884
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,575,0.6730636954307556
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,576,0.8821372389793396
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,577,0.8415650725364685
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,578,0.9789119362831116
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,579,0.7372869253158569
wmt24pp,en-es_MX,hy-mt2-1.8b,comet22,580,0.9152314066886902
